Region;Temperature
Madagascar;23.579
Madagascar;24.901
Madagascar;26.16200000000001
Madagascar;25.844
Madagascar;25.429
Madagascar;25.28
Madagascar;24.46
Madagascar;21.939
Madagascar;20.759
Madagascar;19.868
Madagascar;20.453
Madagascar;21.711
Madagascar;23.772
Madagascar;24.503
Madagascar;25.041
Madagascar;25.083
Madagascar;24.689
Madagascar;24.896
Madagascar;23.514
Madagascar;22.002
Madagascar;20.093
Madagascar;19.612
Madagascar;20.265
Madagascar;21.672
Madagascar;23.41
Madagascar;24.871
Madagascar;25.09
Madagascar;25.226
Madagascar;25.32
Madagascar;25.028
Madagascar;23.984
Madagascar;22.315
Madagascar;20.48
Madagascar;19.053
Madagascar;20.476
Madagascar;21.932
Madagascar;23.646
Madagascar;24.593000000000004
Madagascar;25.437
Madagascar;26.093000000000004
Madagascar;25.566
Madagascar;25.21
Madagascar;23.819000000000003
Madagascar;22.297
Madagascar;19.909
Madagascar;19.309
Madagascar;20.632
Madagascar;22.613000000000003
Madagascar;23.911
Madagascar;25.461
Madagascar;25.104000000000006
Madagascar;25.664
Madagascar;25.171
Madagascar;25.605
Madagascar;24.197
Madagascar;22.478
Madagascar;20.707
Madagascar;19.373
Madagascar;20.071
Madagascar;22.027
Madagascar;23.744
Madagascar;25.337
Madagascar;25.722
Madagascar;25.839
Madagascar;25.388
Madagascar;25.127
Madagascar;24.674
Madagascar;23.323
Madagascar;20.757
Madagascar;19.832
Madagascar;20.212
Madagascar;21.473000000000003
Madagascar;23.680000000000003
Madagascar;25.207
Madagascar;25.958
Madagascar;25.507
Madagascar;25.621
Madagascar;25.485000000000007
Madagascar;24.378
Madagascar;22.532
Madagascar;20.515
Madagascar;19.439
Madagascar;20.884
Madagascar;22.326
Madagascar;23.742
Madagascar;25.351
Madagascar;25.555
Madagascar;25.313
Madagascar;25.847
Madagascar;25.374
Madagascar;24.274
Madagascar;22.331
Madagascar;20.244
Madagascar;20.203
Madagascar;20.957
Madagascar;22.422
Madagascar;24.38000000000001
Madagascar;25.093000000000004
Madagascar;25.31900000000001
Madagascar;25.64
Madagascar;25.376
Madagascar;25.211
Madagascar;23.961
Madagascar;22.43
Madagascar;20.164
Madagascar;19.42
Madagascar;20.331
Madagascar;22.275
Madagascar;23.183000000000003
Madagascar;25.43
Madagascar;25.734
Madagascar;25.454
Madagascar;25.197
Madagascar;25.432
Madagascar;24.166
Madagascar;22.104
Madagascar;20.706
Madagascar;19.841
Madagascar;20.882
Madagascar;22.399
Madagascar;23.482000000000006
Madagascar;25.772
Madagascar;26.0
Madagascar;26.668000000000003
Madagascar;26.252
Madagascar;26.086
Madagascar;24.929
Madagascar;22.802
Madagascar;20.595
Madagascar;19.926
Madagascar;20.799
Madagascar;22.337
Madagascar;23.621
Madagascar;25.538
Madagascar;25.488000000000003
Madagascar;25.509
Madagascar;25.944000000000003
Madagascar;25.762
Madagascar;23.98
Madagascar;22.381
Madagascar;20.401
Madagascar;20.044
Madagascar;20.907
Madagascar;22.235
Madagascar;23.09
Madagascar;25.058000000000003
Madagascar;25.72
Madagascar;25.617
Madagascar;25.205
Madagascar;25.147
Madagascar;24.496
Madagascar;22.625
Madagascar;20.538
Madagascar;19.449
Madagascar;20.749
Madagascar;21.885
Madagascar;23.495
Madagascar;25.034
Madagascar;25.604000000000006
Madagascar;25.509
Madagascar;25.776
Madagascar;25.772
Madagascar;24.296
Madagascar;22.675
Madagascar;20.292
Madagascar;19.731
Madagascar;21.151
Madagascar;22.52
Madagascar;23.475
Madagascar;25.633000000000003
Madagascar;26.213
Madagascar;25.946
Madagascar;26.003
Madagascar;25.679
Madagascar;24.395
Madagascar;22.528
Madagascar;20.308
Madagascar;20.182
Madagascar;20.996
Madagascar;22.235
Madagascar;23.953000000000007
Madagascar;25.513
Madagascar;25.672
Madagascar;25.438
Madagascar;25.74
Madagascar;25.627
Madagascar;24.101
Madagascar;23.12
Madagascar;20.396
Madagascar;19.534
Madagascar;20.177
Madagascar;22.228
Madagascar;24.374
Madagascar;25.564
Madagascar;25.644
Madagascar;25.97
Madagascar;25.633000000000003
Madagascar;25.378
Madagascar;24.036
Madagascar;21.718000000000004
Madagascar;20.123
Madagascar;19.919
Madagascar;21.012
Madagascar;22.609
Madagascar;24.077
Madagascar;25.282
Madagascar;25.679
Madagascar;25.808000000000003
Madagascar;26.243
Madagascar;25.770000000000003
Madagascar;24.308000000000003
Madagascar;22.63
Madagascar;20.883000000000003
Madagascar;19.698
Madagascar;20.684
Madagascar;22.44
Madagascar;23.711
Madagascar;25.53
Madagascar;25.757
Madagascar;25.831
Madagascar;25.947
Madagascar;25.938
Madagascar;24.591
Madagascar;22.69
Madagascar;20.856
Madagascar;19.94
Madagascar;20.864
Madagascar;22.436
Madagascar;23.672
Madagascar;25.492
Madagascar;25.677
Madagascar;25.229
Madagascar;25.851
Madagascar;25.684
Madagascar;24.559
Madagascar;22.963
Madagascar;20.54
Madagascar;20.449
Madagascar;20.817
Madagascar;22.495
Madagascar;23.935
Madagascar;25.531
Madagascar;25.744
Madagascar;25.333
Madagascar;25.156
Madagascar;24.969
Madagascar;23.768
Madagascar;21.896
Madagascar;19.952
Madagascar;19.831
Madagascar;20.643
Madagascar;22.637
Madagascar;24.317
Madagascar;25.508000000000003
Madagascar;25.977
Madagascar;25.733
Madagascar;25.659
Madagascar;25.588
Madagascar;23.863000000000003
Madagascar;22.71
Madagascar;21.086
Madagascar;19.94
Madagascar;20.817
Madagascar;22.726
Madagascar;24.153
Madagascar;25.225
Madagascar;25.924
Madagascar;25.718000000000004
Madagascar;25.901
Madagascar;25.955
Madagascar;24.891
Madagascar;23.503
Madagascar;21.442
Madagascar;19.981
Madagascar;20.538
Madagascar;22.874
Madagascar;24.535
Madagascar;25.265
Madagascar;25.551
Madagascar;25.323
Madagascar;25.578000000000003
Madagascar;25.414
Madagascar;24.825
Madagascar;22.957
Madagascar;21.304
Madagascar;20.131
Madagascar;21.164
Madagascar;22.633000000000003
Madagascar;24.123
Madagascar;25.758000000000003
Madagascar;26.112
Madagascar;24.865
Madagascar;25.573
Madagascar;24.959000000000003
Madagascar;23.913
Madagascar;22.203000000000003
Madagascar;20.533
Madagascar;19.51
Madagascar;20.822
Madagascar;22.47
Madagascar;24.072000000000006
Madagascar;25.342
Madagascar;25.642
Madagascar;25.816
Madagascar;25.874
Madagascar;25.549000000000003
Madagascar;24.094
Madagascar;22.394
Madagascar;20.011
Madagascar;19.534
Madagascar;20.404
Madagascar;20.404
Malawi;23.076
Malawi;23.755
Malawi;22.626
Malawi;22.11
Malawi;20.071
Malawi;17.254
Malawi;17.358999999999998
Malawi;18.977
Malawi;22.252
Malawi;23.622
Malawi;25.273000000000003
Malawi;23.241
Malawi;23.454
Malawi;22.903
Malawi;22.805
Malawi;21.15
Malawi;19.115
Malawi;17.346
Malawi;17.014
Malawi;19.261
Malawi;21.338
Malawi;22.734
Malawi;24.882
Malawi;23.499
Malawi;23.065
Malawi;23.033
Malawi;22.934
Malawi;21.822
Malawi;19.533
Malawi;18.589
Malawi;18.032
Malawi;19.164
Malawi;21.205
Malawi;23.079
Malawi;24.119
Malawi;23.887
Malawi;23.875
Malawi;23.73
Malawi;23.944000000000003
Malawi;23.018
Malawi;21.868
Malawi;19.727
Malawi;19.054
Malawi;19.186
Malawi;22.333
Malawi;23.552
Malawi;25.529
Malawi;23.699
Malawi;23.111
Malawi;22.805
Malawi;22.838
Malawi;21.548
Malawi;20.54
Malawi;18.402
Malawi;18.479
Malawi;18.791
Malawi;22.387
Malawi;24.09
Malawi;23.539
Malawi;22.932
Malawi;23.076
Malawi;22.406
Malawi;22.917
Malawi;21.179
Malawi;19.86
Malawi;17.720000000000006
Malawi;17.982
Malawi;18.902
Malawi;22.132
Malawi;23.386
Malawi;23.125
Malawi;23.008000000000003
Malawi;22.52
Malawi;22.886
Malawi;22.744
Malawi;22.177
Malawi;20.206
Malawi;17.691000000000006
Malawi;17.645
Malawi;19.479
Malawi;21.796
Malawi;23.883000000000003
Malawi;23.947
Malawi;23.202
Malawi;23.132
Malawi;23.694000000000003
Malawi;23.723000000000003
Malawi;22.298
Malawi;21.222
Malawi;17.979000000000006
Malawi;18.338
Malawi;20.31600000000001
Malawi;22.899
Malawi;23.555
Malawi;25.878
Malawi;24.906
Malawi;23.449
Malawi;23.313
Malawi;23.293000000000003
Malawi;22.94
Malawi;20.132
Malawi;19.317
Malawi;18.593
Malawi;19.754
Malawi;22.023000000000003
Malawi;23.961
Malawi;23.469
Malawi;23.437
Malawi;22.465
Malawi;22.592
Malawi;22.515
Malawi;21.516
Malawi;20.352
Malawi;18.458
Malawi;18.092
Malawi;19.44100000000001
Malawi;21.606
Malawi;23.645
Malawi;24.354
Malawi;23.406
Malawi;23.262
Malawi;23.438
Malawi;23.453000000000003
Malawi;22.842
Malawi;21.012
Malawi;19.909
Malawi;18.782
Malawi;19.412
Malawi;21.578000000000003
Malawi;24.286
Malawi;25.107
Malawi;24.282
Malawi;23.385
Malawi;23.78
Malawi;23.279
Malawi;21.584
Malawi;20.737
Malawi;18.401
Malawi;18.186
Malawi;19.479
Malawi;22.195
Malawi;23.808000000000003
Malawi;24.374
Malawi;23.466
Malawi;23.733
Malawi;24.169
Malawi;24.18
Malawi;22.825
Malawi;21.657
Malawi;19.233
Malawi;18.014
Malawi;19.002
Malawi;22.305
Malawi;24.52
Malawi;24.826
Malawi;24.22
Malawi;23.031
Malawi;23.04
Malawi;22.739
Malawi;22.804
Malawi;20.932
Malawi;18.212
Malawi;18.062
Malawi;19.05
Malawi;21.876
Malawi;24.348000000000003
Malawi;24.556
Malawi;24.632
Malawi;23.504
Malawi;23.123
Malawi;23.29
Malawi;22.092
Malawi;20.546
Malawi;18.771
Malawi;17.79
Malawi;19.406
Malawi;22.102
Malawi;23.355
Malawi;25.561
Malawi;24.222
Malawi;23.364
Malawi;23.431
Malawi;23.475
Malawi;22.191
Malawi;21.009
Malawi;18.427
Malawi;18.604
Malawi;20.613000000000003
Malawi;22.395
Malawi;25.067
Malawi;25.562
Malawi;23.482
Malawi;23.436
Malawi;22.829
Malawi;22.887
Malawi;21.318
Malawi;20.76
Malawi;18.251
Malawi;17.747999999999994
Malawi;19.882
Malawi;22.668000000000003
Malawi;24.054
Malawi;25.923
Malawi;23.804
Malawi;23.587
Malawi;22.502
Malawi;23.538
Malawi;22.032
Malawi;19.628
Malawi;19.979000000000006
Malawi;18.321
Malawi;20.149
Malawi;22.868
Malawi;23.361
Malawi;25.213
Malawi;23.239
Malawi;23.927
Malawi;24.058000000000003
Malawi;24.364
Malawi;22.47
Malawi;20.665
Malawi;18.814
Malawi;18.411
Malawi;19.886
Malawi;22.292
Malawi;24.069000000000003
Malawi;25.218000000000004
Malawi;24.361
Malawi;23.088
Malawi;23.126
Malawi;22.829
Malawi;21.5
Malawi;20.183
Malawi;18.855
Malawi;18.078
Malawi;19.638
Malawi;21.551
Malawi;22.893
Malawi;24.379
Malawi;24.151
Malawi;23.285
Malawi;23.065
Malawi;23.099
Malawi;22.164
Malawi;20.192
Malawi;18.781
Malawi;17.804000000000002
Malawi;19.101
Malawi;22.09
Malawi;23.841
Malawi;23.898000000000003
Malawi;23.253
Malawi;22.462
Malawi;22.756
Malawi;22.839
Malawi;22.039
Malawi;20.313
Malawi;18.187
Malawi;18.255
Malawi;20.529
Malawi;22.692
Malawi;24.442
Malawi;25.303
Malawi;24.168000000000003
Malawi;23.133000000000003
Malawi;23.207
Malawi;23.307
Malawi;22.186
Malawi;21.49
Malawi;18.426
Malawi;19.788
Malawi;20.187
Malawi;22.308000000000003
Malawi;24.337
Malawi;24.492
Malawi;23.827
Malawi;23.348000000000003
Malawi;23.736
Malawi;23.265
Malawi;22.486
Malawi;20.722
Malawi;19.313
Malawi;17.73
Malawi;19.747
Malawi;22.388
Malawi;24.428
Malawi;25.628
Malawi;24.011
Malawi;23.401
Malawi;23.159
Malawi;23.431
Malawi;21.751
Malawi;19.595
Malawi;18.151
Malawi;18.136
Malawi;20.313
Malawi;22.446
Malawi;24.0
Malawi;24.91
Malawi;23.098000000000003
Malawi;23.419
Malawi;24.594
Malawi;24.18
Malawi;22.726
Malawi;21.058000000000003
Malawi;20.628
Malawi;18.691
Malawi;20.734
Malawi;22.532
Malawi;24.605
Malawi;25.953000000000003
Malawi;24.614
Malawi;23.253
Malawi;23.387
Malawi;23.464
Malawi;22.232
Malawi;20.586
Malawi;18.687
Malawi;18.424
Malawi;20.294
Malawi;21.625
Malawi;24.776
Malawi;24.736
Malawi;23.762
Malawi;22.742
Malawi;23.24
Malawi;23.315
Malawi;22.479
Malawi;20.844
Malawi;18.801
Malawi;18.084
Malawi;20.096
Malawi;22.792
Malawi;23.957
Malawi;25.279
Malawi;23.551
Malawi;22.637
Malawi;22.774
Malawi;22.553
Malawi;21.405
Malawi;20.414
Malawi;18.131
Malawi;18.077
Malawi;19.622
Malawi;22.42
Malawi;24.692
Malawi;25.571
Malawi;23.574
Malawi;23.412
Malawi;23.103
Malawi;22.816
Malawi;21.237
Malawi;20.577
Malawi;19.538
Malawi;17.589000000000002
Malawi;19.721
Malawi;22.861
Malawi;24.443
Malawi;24.579
Malawi;24.302
Malawi;24.008000000000003
Malawi;23.635
Malawi;23.833
Malawi;23.316
Malawi;21.446
Malawi;19.024
Malawi;18.58
Malawi;19.365
Malawi;23.021
Malawi;25.36
Malawi;25.87
Malawi;23.75
Malawi;23.453000000000003
Malawi;22.832
Malawi;23.254
Malawi;22.648000000000003
Malawi;21.63
Malawi;19.853
Malawi;18.3
Malawi;19.378
Malawi;22.318
Malawi;24.799
Malawi;24.952
Malawi;24.342
Malawi;22.901
Malawi;23.494
Malawi;23.083
Malawi;21.125
Malawi;20.574
Malawi;18.559
Malawi;18.068
Malawi;19.575
Malawi;22.57
Malawi;23.531
Malawi;24.901
Malawi;24.268
Malawi;23.469
Malawi;23.755
Malawi;23.254
Malawi;21.909
Malawi;20.313
Malawi;18.864
Malawi;18.248
Malawi;20.343
Malawi;20.343
Malaysia;25.604
Malaysia;26.042
Malaysia;26.384
Malaysia;26.606
Malaysia;27.033
Malaysia;26.54
Malaysia;26.504
Malaysia;25.997
Malaysia;26.447
Malaysia;26.033
Malaysia;25.904
Malaysia;25.431
Malaysia;25.101
Malaysia;25.889
Malaysia;26.581
Malaysia;26.568
Malaysia;26.8
Malaysia;26.816
Malaysia;26.334
Malaysia;26.936
Malaysia;26.121
Malaysia;26.011
Malaysia;25.892
Malaysia;25.426
Malaysia;25.427
Malaysia;25.964
Malaysia;26.415
Malaysia;26.359
Malaysia;26.711
Malaysia;26.551
Malaysia;26.263
Malaysia;26.257
Malaysia;26.329
Malaysia;25.759
Malaysia;26.189
Malaysia;25.937
Malaysia;26.084
Malaysia;26.723000000000003
Malaysia;27.461
Malaysia;27.535
Malaysia;27.23
Malaysia;26.938
Malaysia;26.45
Malaysia;26.57
Malaysia;26.162
Malaysia;26.157
Malaysia;25.886
Malaysia;25.212000000000003
Malaysia;25.192
Malaysia;25.358
Malaysia;26.139
Malaysia;26.314
Malaysia;26.309
Malaysia;26.317
Malaysia;25.822
Malaysia;26.438
Malaysia;25.809
Malaysia;25.818
Malaysia;25.844
Malaysia;25.482000000000006
Malaysia;25.547
Malaysia;26.372
Malaysia;26.366
Malaysia;26.499
Malaysia;26.69
Malaysia;26.819000000000003
Malaysia;25.855
Malaysia;26.313
Malaysia;25.88
Malaysia;25.782
Malaysia;25.832
Malaysia;25.539
Malaysia;25.276
Malaysia;25.792
Malaysia;26.097
Malaysia;26.58
Malaysia;27.06
Malaysia;26.622
Malaysia;26.458
Malaysia;26.688
Malaysia;26.181
Malaysia;25.921
Malaysia;25.757
Malaysia;25.81
Malaysia;25.51
Malaysia;25.869
Malaysia;26.892
Malaysia;27.052
Malaysia;26.919
Malaysia;27.203000000000003
Malaysia;26.788
Malaysia;26.53
Malaysia;26.661
Malaysia;26.436
Malaysia;26.49
Malaysia;25.834000000000003
Malaysia;26.253
Malaysia;26.41
Malaysia;26.921
Malaysia;27.057
Malaysia;27.142
Malaysia;26.783
Malaysia;26.307
Malaysia;26.172
Malaysia;26.227
Malaysia;26.198
Malaysia;25.76
Malaysia;25.06
Malaysia;25.813
Malaysia;25.657
Malaysia;25.991
Malaysia;26.285
Malaysia;26.682
Malaysia;26.373
Malaysia;26.402
Malaysia;26.358
Malaysia;26.132
Malaysia;25.899
Malaysia;26.006
Malaysia;25.675
Malaysia;25.558000000000003
Malaysia;26.463
Malaysia;26.687
Malaysia;27.054
Malaysia;27.064
Malaysia;26.996
Malaysia;26.253
Malaysia;26.701
Malaysia;26.296
Malaysia;26.159
Malaysia;26.028
Malaysia;25.768
Malaysia;25.818
Malaysia;26.161
Malaysia;26.715
Malaysia;26.700000000000006
Malaysia;26.76
Malaysia;27.091
Malaysia;26.641
Malaysia;26.602
Malaysia;26.394
Malaysia;25.851
Malaysia;25.734
Malaysia;25.518
Malaysia;25.621
Malaysia;26.178
Malaysia;26.94
Malaysia;27.18
Malaysia;27.025
Malaysia;26.69
Malaysia;26.153
Malaysia;26.649
Malaysia;26.288
Malaysia;25.836
Malaysia;25.525
Malaysia;25.354000000000006
Malaysia;25.511
Malaysia;25.787
Malaysia;26.155
Malaysia;26.579
Malaysia;26.822
Malaysia;26.839
Malaysia;26.372
Malaysia;26.591
Malaysia;26.145
Malaysia;25.859
Malaysia;26.117
Malaysia;25.803
Malaysia;25.834
Malaysia;26.17
Malaysia;26.097
Malaysia;26.58
Malaysia;26.783
Malaysia;26.493
Malaysia;26.669
Malaysia;26.346
Malaysia;26.448
Malaysia;26.018
Malaysia;25.99
Malaysia;25.898000000000003
Malaysia;25.885
Malaysia;25.958
Malaysia;26.45
Malaysia;26.832
Malaysia;27.136
Malaysia;26.979
Malaysia;26.373
Malaysia;26.212
Malaysia;26.421
Malaysia;26.28
Malaysia;26.011
Malaysia;25.477
Malaysia;25.148000000000003
Malaysia;25.565
Malaysia;26.658
Malaysia;26.794
Malaysia;27.081
Malaysia;26.717
Malaysia;26.74
Malaysia;26.338
Malaysia;26.558000000000003
Malaysia;25.877
Malaysia;26.035
Malaysia;25.356
Malaysia;25.627
Malaysia;25.823
Malaysia;26.747
Malaysia;26.616
Malaysia;27.262
Malaysia;27.088
Malaysia;26.677
Malaysia;27.173
Malaysia;26.629
Malaysia;26.3
Malaysia;26.359
Malaysia;26.376
Malaysia;26.801
Malaysia;27.399
Malaysia;27.989
Malaysia;28.043000000000006
Malaysia;28.26
Malaysia;27.283
Malaysia;26.859
Malaysia;26.571
Malaysia;26.788
Malaysia;26.527
Malaysia;26.385
Malaysia;25.75500000000001
Malaysia;25.763
Malaysia;26.06
Malaysia;26.442
Malaysia;26.772
Malaysia;26.507
Malaysia;26.681
Malaysia;26.449
Malaysia;26.321
Malaysia;26.385
Malaysia;25.853
Malaysia;26.121
Malaysia;25.633000000000006
Malaysia;25.635
Malaysia;25.874
Malaysia;26.447
Malaysia;26.481
Malaysia;27.283
Malaysia;26.303
Malaysia;26.854
Malaysia;26.453000000000003
Malaysia;26.535
Malaysia;26.22
Malaysia;26.239
Malaysia;26.133000000000006
Malaysia;25.682
Malaysia;26.074
Malaysia;26.609
Malaysia;26.757
Malaysia;27.284
Malaysia;26.595
Malaysia;26.982
Malaysia;26.994
Malaysia;26.617
Malaysia;26.304
Malaysia;26.183000000000003
Malaysia;25.92
Malaysia;26.014
Malaysia;26.361
Malaysia;26.985
Malaysia;27.123
Malaysia;27.511
Malaysia;27.009
Malaysia;27.226
Malaysia;26.741
Malaysia;26.486
Malaysia;26.477
Malaysia;26.383000000000003
Malaysia;26.63000000000001
Malaysia;26.145
Malaysia;26.463
Malaysia;26.892
Malaysia;27.061
Malaysia;27.442
Malaysia;26.946
Malaysia;26.467
Malaysia;26.87
Malaysia;26.52
Malaysia;26.037
Malaysia;26.36
Malaysia;25.718000000000004
Malaysia;26.169
Malaysia;26.378
Malaysia;26.956
Malaysia;27.221
Malaysia;27.23
Malaysia;27.045
Malaysia;26.165
Malaysia;26.992
Malaysia;26.305
Malaysia;26.241
Malaysia;26.361
Malaysia;25.849
Malaysia;25.905
Malaysia;26.88
Malaysia;27.03
Malaysia;27.199
Malaysia;27.081
Malaysia;27.079
Malaysia;26.697
Malaysia;26.988000000000003
Malaysia;26.985
Malaysia;26.221
Malaysia;26.055
Malaysia;25.675
Malaysia;25.966
Malaysia;26.512
Malaysia;26.939
Malaysia;26.689
Malaysia;26.839
Malaysia;26.573
Malaysia;27.059
Malaysia;26.843000000000004
Malaysia;26.377
Malaysia;26.345
Malaysia;26.439
Malaysia;26.35100000000001
Malaysia;25.876
Malaysia;26.379
Malaysia;26.852
Malaysia;26.983
Malaysia;27.259
Malaysia;26.913
Malaysia;26.56
Malaysia;26.618
Malaysia;26.488000000000003
Malaysia;26.259
Malaysia;25.972
Malaysia;25.797
Malaysia;25.972
Malaysia;25.877
Malaysia;26.08
Malaysia;26.558000000000003
Malaysia;26.909
Malaysia;26.441
Malaysia;26.18
Malaysia;26.367
Malaysia;26.404
Malaysia;26.193
Malaysia;26.246
Malaysia;25.822000000000006
Malaysia;25.448
Malaysia;26.22
Malaysia;26.503
Malaysia;27.042
Malaysia;27.256
Malaysia;27.37
Malaysia;26.832
Malaysia;27.056
Malaysia;27.086
Malaysia;26.475
Malaysia;26.286
Malaysia;26.13000000000001
Malaysia;26.151
Malaysia;27.262
Malaysia;27.503
Malaysia;27.553
Malaysia;27.862
Malaysia;27.099
Malaysia;26.464
Malaysia;26.788
Malaysia;26.497
Malaysia;26.631
Malaysia;26.253
Malaysia;25.617
Malaysia;25.531
Malaysia;26.078000000000003
Malaysia;26.129
Malaysia;26.592
Malaysia;27.071
Malaysia;27.002
Malaysia;26.925
Malaysia;26.731
Malaysia;26.677
Malaysia;26.238000000000003
Malaysia;26.335
Malaysia;25.978
Malaysia;26.005
Malaysia;26.368
Malaysia;26.521
Malaysia;26.72600000000001
Malaysia;27.227
Malaysia;27.27
Malaysia;26.515
Malaysia;26.889
Malaysia;26.752
Malaysia;26.416
Malaysia;26.47
Malaysia;26.314
Malaysia;26.308000000000003
Malaysia;26.376
Malaysia;27.461
Malaysia;27.269
Malaysia;27.382
Malaysia;27.614
Malaysia;26.717
Malaysia;26.661
Malaysia;26.661
Mali;23.592
Mali;24.691
Mali;28.116
Mali;32.497
Mali;33.866
Mali;34.264
Mali;32.205
Mali;31.009
Mali;31.687
Mali;30.116
Mali;26.765
Mali;20.889
Mali;20.262
Mali;24.309
Mali;28.775
Mali;31.722
Mali;33.474000000000004
Mali;33.996
Mali;32.208
Mali;31.314
Mali;31.616
Mali;30.86
Mali;25.911
Mali;22.498
Mali;20.204
Mali;23.753
Mali;27.562
Mali;31.165
Mali;33.277
Mali;33.811
Mali;32.564
Mali;31.361
Mali;31.837
Mali;29.936
Mali;25.026
Mali;20.78
Mali;19.734
Mali;25.121
Mali;27.99
Mali;32.46
Mali;35.133
Mali;34.154
Mali;33.247
Mali;32.38
Mali;32.181999999999995
Mali;30.231
Mali;27.073
Mali;21.615
Mali;20.532
Mali;22.674
Mali;28.306
Mali;31.733
Mali;33.7
Mali;34.077000000000005
Mali;32.736999999999995
Mali;32.701
Mali;31.922
Mali;30.015
Mali;26.572
Mali;21.323
Mali;21.546
Mali;24.83
Mali;28.15
Mali;30.229
Mali;33.636
Mali;34.666000000000004
Mali;31.795
Mali;31.478
Mali;31.398000000000003
Mali;30.204
Mali;26.736
Mali;20.855
Mali;19.811
Mali;24.604
Mali;26.849
Mali;32.101
Mali;34.032000000000004
Mali;34.181000000000004
Mali;32.07
Mali;31.748
Mali;30.871
Mali;30.105
Mali;25.399
Mali;20.457
Mali;22.226
Mali;25.096
Mali;28.282
Mali;31.446
Mali;35.259
Mali;34.034000000000006
Mali;33.785000000000004
Mali;32.275
Mali;32.128
Mali;30.799
Mali;27.036
Mali;23.288
Mali;20.744
Mali;24.901
Mali;28.477
Mali;32.272
Mali;34.341
Mali;34.17
Mali;32.242000000000004
Mali;31.087
Mali;31.2
Mali;30.2
Mali;25.941
Mali;19.793
Mali;20.531
Mali;23.117
Mali;27.309
Mali;30.739
Mali;33.931000000000004
Mali;34.059000000000005
Mali;32.343
Mali;30.593000000000004
Mali;31.85
Mali;30.234
Mali;27.229
Mali;23.343000000000004
Mali;21.399
Mali;24.545
Mali;28.329
Mali;31.977
Mali;34.011
Mali;34.45800000000001
Mali;32.202
Mali;32.266
Mali;32.024
Mali;30.889
Mali;26.861
Mali;22.892
Mali;21.972
Mali;24.124
Mali;27.93
Mali;31.176
Mali;32.347
Mali;34.204
Mali;32.32
Mali;31.151
Mali;31.977
Mali;29.818
Mali;26.823
Mali;22.428
Mali;20.637
Mali;25.613000000000003
Mali;26.258000000000006
Mali;30.825
Mali;33.03100000000001
Mali;33.803000000000004
Mali;31.901
Mali;31.132
Mali;31.436
Mali;30.105
Mali;25.072
Mali;22.981
Mali;20.043
Mali;24.184
Mali;28.388
Mali;31.61
Mali;33.948
Mali;34.184000000000005
Mali;32.605000000000004
Mali;31.661
Mali;31.395
Mali;30.548
Mali;27.446
Mali;21.586
Mali;20.178
Mali;23.686
Mali;28.112
Mali;31.208
Mali;33.723000000000006
Mali;33.813
Mali;32.335
Mali;30.622
Mali;30.342
Mali;28.87
Mali;26.218000000000004
Mali;21.408
Mali;19.158
Mali;23.444000000000003
Mali;28.176
Mali;31.301
Mali;34.116
Mali;34.493
Mali;32.803000000000004
Mali;31.751
Mali;31.395
Mali;30.477
Mali;26.734
Mali;23.0
Mali;23.676
Mali;25.83
Mali;28.303
Mali;31.305
Mali;33.667
Mali;34.085
Mali;33.012
Mali;31.442
Mali;30.998
Mali;30.145
Mali;25.458
Mali;23.11
Mali;23.456
Mali;24.026
Mali;26.622
Mali;30.448
Mali;33.512
Mali;33.651
Mali;33.143
Mali;31.919
Mali;31.997
Mali;30.781
Mali;27.276
Mali;22.776
Mali;22.08
Mali;26.466
Mali;28.0
Mali;33.071
Mali;34.165000000000006
Mali;34.248000000000005
Mali;33.236000000000004
Mali;31.721
Mali;31.17
Mali;30.811
Mali;26.38
Mali;22.569000000000003
Mali;21.378
Mali;22.339
Mali;28.3
Mali;32.294000000000004
Mali;34.510000000000005
Mali;34.709
Mali;32.283
Mali;30.198
Mali;30.843000000000004
Mali;30.003
Mali;26.54
Mali;22.114
Mali;22.934
Mali;23.041
Mali;28.363000000000003
Mali;32.831
Mali;34.643
Mali;33.819
Mali;32.445
Mali;31.438
Mali;31.651
Mali;29.739
Mali;26.512
Mali;22.388
Mali;21.989
Mali;23.965
Mali;29.527
Mali;31.992
Mali;34.34500000000001
Mali;33.624
Mali;32.352000000000004
Mali;30.96
Mali;31.226
Mali;30.562
Mali;26.773000000000003
Mali;24.415
Mali;21.849
Mali;24.282
Mali;28.786
Mali;31.426
Mali;34.65600000000001
Mali;34.527
Mali;33.480000000000004
Mali;31.418000000000003
Mali;32.073
Mali;29.922
Mali;26.996
Mali;23.703000000000003
Mali;22.026
Mali;25.641
Mali;28.97
Mali;32.638000000000005
Mali;34.929
Mali;33.597
Mali;32.301
Mali;30.806
Mali;30.832
Mali;31.197
Mali;27.722
Mali;22.489
Mali;22.34
Mali;25.95
Mali;28.219
Mali;32.118
Mali;34.07
Mali;34.367000000000004
Mali;31.462
Mali;31.189
Mali;31.281
Mali;31.146
Mali;26.786
Mali;24.184
Mali;21.234
Mali;25.378
Mali;29.704
Mali;32.814
Mali;34.942
Mali;33.194
Mali;32.349000000000004
Mali;31.223000000000003
Mali;31.221
Mali;31.183000000000003
Mali;27.399
Mali;23.674
Mali;22.068
Mali;23.952
Mali;28.689
Mali;32.543
Mali;34.091
Mali;34.374
Mali;32.407000000000004
Mali;30.717
